ID,TRICHYEU,NGAYKY,CV_KHAN,ID_LOAICV
629420,Báo cáo giám sát chất thải rắn phát sinh,2017-01-13T00:00:00,Thường,8
629421,Ý kiến thẩm định kết quả rà soát hiện trạng quỹ đất và phương án SDD ..,2017-01-13T00:00:00,Thường,8
629422,Báo cáo kết qyả thực hiện nhiệm vụ 2016 và phương hướng nhiệm vụ 2017..,2017-01-13T00:00:00,Thường,8
629423,Góp ý thẩm định kết quả rà soát hiện trạng quỹ đất...,2017-01-13T00:00:00,Thường,8
629424,Xem xét cấp GCNQSDD với thửa đất 1906. 1332...,2017-01-13T00:00:00,Thường,8
629425,"Đơn khẩn cấp lần 5 v/v yêu cầu CCQLDD trả kết quả thẩm định, đề xuất UBT ban hành QĐ CÓ hiệu lực thi hành cấp đất ở..",2017-01-13T00:00:00,Thường,8
629426,Kết quả giám sát việc chấp hành QĐ xử phạt VPHC 3157/,2017-01-13T00:00:00,Thường,8
629621,Báo cáo tình hình khai thác nước dưới đất,2017-01-11T00:00:00,Thường,5
629622,Báo cáo tình hình xả thải vào nguồn nước,2017-01-11T00:00:00,Thường,5
629623,Báo cáo tình hình khai thác nước dưới đất,2017-01-11T00:00:00,Thường,5
629624,Báo cáo tình hình xả thải vào nguồn nước,2017-01-11T00:00:00,Thường,5
629625,Báo cáo tình hình khai thác nước dưới đất,2017-01-11T00:00:00,Thường,5
629626,Báo cáo tình hình khai thác nước dưới đất,2017-01-11T00:00:00,Thường,5
629627,Báo cáo tình hình khai thác nước dưới đất,2017-01-11T00:00:00,Thường,5
629628,Báo cáo tình hình khai thác nước dưới đất,2017-01-11T00:00:00,Thường,5
629629,Báo cáo tình hình xả thải vào nguồn nước,2017-01-11T00:00:00,Thường,5
629630,Báo cáo tình hình xả thải vào nguồn nước,2017-01-11T00:00:00,Thường,5
629631,Báo cáo tình hình xả thải vào nguồn nước,2017-01-11T00:00:00,Thường,5
629632,Báo cáo tình hình khai thác nước dưới đất,2017-01-11T00:00:00,Thường,5
629633,Báo cáo tình hình xả thải vào nguồn nước,2017-01-11T00:00:00,Thường,5
629634,Báo cáo tình hình khai thác nước dưới đất..,2017-01-11T00:00:00,Thường,5
629635,Báo cáo tình hình khai thác nước dưới đất,2017-01-11T00:00:00,Thường,5
629636,Báo cáo tình hình xả thải vào nguồn nước,2017-01-11T00:00:00,Thường,5
629637,Báo cáo tình hình xả thải vào nguồn nước,2017-01-11T00:00:00,Thường,5
629638,Báo cáo tình hình xả thải vào nguồn nước,2017-01-11T00:00:00,Thường,5
629639,Báo cáo tình hình khai thác nước dưới đất,2017-01-11T00:00:00,Thường,5
629640,Báo cáo tình hình xả thải vào nguồn nước,2017-01-11T00:00:00,Thường,5
629641,Báo cáo tình hình khai thác nước dưới đất,2017-01-11T00:00:00,Thường,5
629642,Báo cáo tình hình xả thải vào nguồn nước,2017-01-11T00:00:00,Thường,5
629643,Báo cáo tình hình khai thác nước dưới đất,2017-01-11T00:00:00,Thường,5
629875,V/v chủ trương đầu tư xây dựng Phòng kiểm định thiết bị quan trắc tự động nước và không khí - Sở TN&MT,2017-01-05T00:00:00,Thường,8
629876,ý kiến việc công ty tnhh Phúc lộc Thịnh Phát xin thẩm định nhu cầu sử dụng đất tại cụm công nghiệp Tân An xã Tân An huyện Vĩnh Cửu,2017-01-05T00:00:00,Thường,8
629877,"Hỗ trợ cung cấp dữ liệu thực hiện lập điều chỉnh quy hoạch phát triển VLXD tỉnh Đồng Nai đến năm 2020, tầm nhìn đến năm 2025",2017-01-05T00:00:00,Thường,8
629878,về việc công bố quyết định số 1633/QĐ-UBND ngày 04/6/2014 của UBND tỉnh duyệt hồ sơ quy hoạch chung không gian xây dựng ngầm đô thị mới Nhơn Trạch tỉnh đồng nai (tỷ lệ 1/10.000),2017-01-05T00:00:00,Thường,6
629879,Góp ý đối với phương án giá thực hiện xử lý rác thải sinh hoạt tốn lưu trên địa bàn huyện Trảng Bom thống Nhất và Long Thành tỉnh Đồng Nai,2017-01-03T00:00:00,Thường,8
629880,"V/v Thẩm định giá tài sản do thu hồi đất thực hiện dự án đầu tư xây dựng cầu An Hảo và đường dẫn hai đầu cầu tại xã Hiệp Hoà, tp BH.",2017-01-04T00:00:00,Thường,8
629881,"QUYẾT ĐỊNH
Về việc duyệt danh mục mua sắm tài sản năm 2017 của Sở Tài nguyên và Môi trường",2017-01-04T00:00:00,Thường,16
629882,"v/v phê duyệt phương án giải tỏa, di dời chợ Long Phú, xã Phước Thái, huyện Long Thành",2016-12-30T00:00:00,Thường,8
629883,"V/v tham gia ý kiến dự thảo Thông tư hướng dẫn quản lý, sử dụng kinh phí chi hoạt động kinh tế đối với các nhiệm vụ chi về tài nguyên môi trường",2016-12-30T00:00:00,Thường,8
629884,V/v ý kiến đối với kiến nghị của UBND huyện Nhơn Trạch về chủ trương phát triển ngành nghề nuôi Hàu tại xã Phước An,2016-12-30T00:00:00,Thường,8
630071,V/v trả lời ý kiến cử tri kỳ họp thứ 2 - Quốc hội khóa XIV.,2016-12-30T00:00:00,Thường,8
630072,V/v thành lập Đồn Công an khu vực trọng điểm về ATTT.,2016-12-30T00:00:00,Thường,8
630073,"V/v chấp thuận cho ông Nguyễn Thanh Sang thực hiện cải tạo đất nuôi trồng thủy sản, kết hợp tận thu khoáng sản tại xã Phú Thạnh, huyện Tân Phú.",2016-12-30T00:00:00,Thường,8
630074,V/v tham mưu xử lý kiến nghị của doanh nghiệp Cụm mỏ đá Tân Cang liên quan đến dự án đầu tư tuyến đường chuyên dùng vận chuyển vật liệu tại xã Phước Tân và xã Tam Phước đấu nối rà đường Võ Nguyên Giáp.,2016-12-30T00:00:00,Thường,8
630075,V/v tham mưu xử lý việc giao đất thực hiện dự án Trung tâm Hội nghị - Khách sạn tỉnh Đồng Nai.,2016-12-30T00:00:00,Thường,8
630076,V/v gia hạn thời gian tham mưu xử lý đối với hoạt động sản xuất các loại dây thép của Công ty cổ phần Thép Vũ Tấn Dũng.,2016-12-30T00:00:00,Thường,8
630077,TB kết luận của Phó Chủ tịch UBND tỉnh Trần Văn Vĩnh  tại buổi làm việc xử lý vướng mắc triển khai các tuyến thoát nước ngoài hàng rào các KCN.,2016-12-30T00:00:00,Thường,18
630078,V/v Thực hiện 2 dự án khu hồ bơi và 2 sân bóng đá phụ tại khu liên hợp thể dục thể thao tỉnh,2016-12-30T00:00:00,Thường,8
630079,"V/v duyệt kế hoạch lựa chọn nhà thầu thực hiện dịch vụ xúc, vận chuyển rác sinh hoạt trên địa bàn huyện Long Thành năm 2017.",2016-12-30T00:00:00,Thường,16
630080,"V/v phê duyệt giá đất để tính tiền thuê đất cho Ban quản lý chợ Biên Hòa thuộc dự án Chợ Biên Hòa tại phường Hòa Bình và phường Thanh Bình, Tp Biên Hòa.",2016-12-30T00:00:00,Thường,16
629427,Báo cáo số liệu thống kê ngành TNMT,2017-01-13T00:00:00,Thường,8
629428,"v/v các khoản được trừ vào tiền thuê đất của Công ty TNHH Thương mại VIC đối với khu đất tại xã Tam Phước, thành phố Biên Hòa",2017-01-11T00:00:00,Thường,8
629429,Các khoản dc trừ vào tiền SDD của công ty NHH Phú Thiện Phát..,2017-01-13T00:00:00,Thường,8
629430,Có ý kiến đối với trường hợp đăng kí cấp đổi chuyển mục đích SDD của bà Nguyễn Thị Hưởng,2017-01-13T00:00:00,Thường,8
629431,Góp ý dự án điều tra đánh giá mức độ ô nhiễm và xây dựng kế hoạch cải thiện môi trường..,2017-01-13T00:00:00,Thường,8
629432,Ý kiến đối với việc thẩm định nhu cầu SDD đầu tư xây dựng chợ tại xã Mã Đà,2017-01-13T00:00:00,Thường,8
629433,Hỗ trợ xây dựng trạm quan trắc tự động môi trường nước ĐN 2,2017-01-13T00:00:00,Thường,8
629434,Thẩm định kinh phí thực hiện dự án đầu tư 6 trạm qan trắc..,2017-01-13T00:00:00,Thường,8
629435,Chủ trương đầu tư xây dựng mới cầu Tà Lài..,2017-01-13T00:00:00,Thường,8
629436,Tham mưu xử lý kiến nghị của công ty CP tập đoàn thép Tiến Lên,2017-01-13T00:00:00,Thường,8
629437,Đề nghị phối hợp rà soát việc cho thuê đất của quân đoàn 4..,2017-01-13T00:00:00,Thường,8
629438,giải quyết đơn đề nghị cũa ông Nguyễn Văn Khôi..,2017-01-13T00:00:00,Thường,8
629439,Báo cáo tình hình tiếp nhận và xử lý rác thải sinh hoạt vận chuyển từ h Tân Phú về nhà máy xử lý rác thải Định Quán,2017-01-13T00:00:00,Thường,8
629440,Đề nhị tổ chức kiểm điểm trách nhiệm đối với lãnh đạo và nhân viên VPDKDD CN Định Quán,2017-01-13T00:00:00,Thường,8
629441,"Thực hiện thẩm quyền, trách nhiệm của tập thể và cá nhân người đứng đầu cơ quan..",2017-01-13T00:00:00,Thường,8
629442,Thông báo hàng hải v/v chấm dứt hoạt động phao báo hiệu hàng hải số 4..,2017-01-13T00:00:00,Thường,8
629644,Báo cáo tình hình khai thác nước dưới đất,2017-01-11T00:00:00,Thường,5
629645,Báo cáo tình hình xả thải vào nguồn nước,2017-01-11T00:00:00,Thường,5
629646,Báo cáo tình hình xả thải vào nguồn nước,2017-01-11T00:00:00,Thường,5
629647,Báo cáo tình hình khai thác nước dưới đất,2017-01-11T00:00:00,Thường,5
629648,Báo cáo tình hình xả thải vào nguồn nước,2017-01-11T00:00:00,Thường,5
629649,"Về việc ký quỹ, cải tạo phục hồi môi trường đối với các hoạt động khai thác khoáng sản (Từ số 03 đến 31 ngày 9/1/2017)",2017-01-09T00:00:00,Thường,8
629650,Hợp đồng đo vẽ,2017-01-11T00:00:00,Thường,8
629651,"Xin ý kiến xử lý vướng mắc trong công tác thu hồi đất, bồi thường, hỗ trợ..",2017-01-11T00:00:00,Thường,8
629652,Xin cung cấp file bản đồ đại chính các xã đo mới..,2017-01-11T00:00:00,Thường,8
629653,Thẩm định kế hoạch SDD,2017-01-11T00:00:00,Thường,8
629654,Báo cáo tình hình thực hiện dự án nhà ở,2017-01-11T00:00:00,Thường,8
629655,Thực hiện tiểu dự án GPMB dự án đầu tư xây dựng đường cao tốc Dầu giây-Phan Thiết,2017-01-11T00:00:00,Thường,8
629656,Xác định giá đất cụ thể bổ sung thuộc dự án đầu tư xây dựng trường tiểu học Trần Văn Ơn,2017-01-11T00:00:00,Thường,8
629657,Xác định giá đất cụ thể để bồi thường của dư án trung tâm GGdqp-an,2017-01-11T00:00:00,Thường,8
629658,Xin chuyển đổi nhiên liệu đốt,2017-01-11T00:00:00,Thường,8
629659,Góp ý dự thảo thông tư hướng dẫn cơ chế tài chính của đơn vị sự nghiệp..,2017-01-11T00:00:00,Thường,8
629660,Nhắc báo cáo nội dung chỉ đạo của UBT,2017-01-11T00:00:00,Thường,8
629661,V/v báo cáo kết quả hoạt động cho thuê sử dụng mặt bằng ngắn hạn các khu đất năm 2016,2016-12-30T00:00:00,Thường,8
629662,Thẩm định đề xuất dự án cải tạo nâng cấp đường Hùng Vương,2017-01-11T00:00:00,Thường,8
629885,"V/v Xin ý kiến đối với các nội dung giải trình điều chỉnh, bổ sung quy hoạch chăn nuôi tập trung trên địa bàn thị xã Long Khánh (lần 3).",2016-12-30T00:00:00,Thường,8
629886,Lấy ý kiến thỏa thuận điều chỉnh cục bộ quy hoạch xây dựng nông thôn mới xã Hố Nai 3 tại vị trí dự án Kho chứa gạch ngói Tuynel thành phần,2017-01-04T00:00:00,Thường,8
629887,V/v thanh quyết toán dự án đường cao tốc thành phố Hồ Chí Minh - Long Thành - Dầu Giây,2017-01-05T00:00:00,Thường,8
629888,V/v góp ý dự thảo hướng dẫn cơ chế tài chính của đơn vị công lập theo Nghị định số 141/2016/NĐ-CP của Chính phủ,2017-01-05T00:00:00,Thường,8
629889,"V/v lấy ý kiến điều chỉnh chủ trương đầu tư dự án hệ thống thoát nước khu vực suối nước trong, huyện Long Thành",2017-01-03T00:00:00,Thường,8
629890,"V/v hồ sơ đề nghị TTĐĐ dự án đầu tư xây dựng cơ sở sản xuất gạch tuynel của Cty TNHH Vận tải Tấn Vinh tại xã Bắc Sơn, huyện Trảng Bom",2016-12-29T00:00:00,Thường,8
629891,Báo cáo kết quả cuộc họp về việc xử lý đầu tư xây dựng các dự án cấp nước sạch nông thôn trên địa bàn tỉnh Đồng Nai,2016-12-30T00:00:00,Thường,5
629892,"Báo cáo kết quả cuộc họp về xử lý hồ sơ TTĐĐ dự án KDC đô thị tại xã Phước Thiền, huyện Nhơn Trạch của Cty TNHH Hoàng Trạch",2016-12-19T00:00:00,Thường,5
629893,VV xin ý kiến giải quyết hồ sơ tách thửa đất của bà Nguyễn Thị Mai Phương tại phường Trảng Dài và hồ sơ tách thửa của ông Trần Văn Lượng tại phường Long Bình,2017-01-05T00:00:00,Thường,8
629894,"VV giải quyết đơn kiến nghị của bà Nguyễn Thị Thu Cúc, ngụ phường Tam Hiệp, thành phố Biên Hòa",2017-01-05T00:00:00,Thường,8
630081,"V/v phê duyệt giá đất đề tính tiền thuê đất của Công ty Cổ phần Thống Nhất để xây dựng và kinh doanh hạ tầng kỹ thuật KCN Bàu Xéo tại xã Sông Trầu, huyện Trảng Bom.",2016-12-30T00:00:00,Thường,16
630082,"V/v phê duyệt đơn giá thu tiền thuê đất để sản xuất kinh doanh tại phường Tân Hiệp, thành phố Biên Hòa của Công ty TNHH MTV Provimi.",2016-12-30T00:00:00,Thường,16
630083,"V/v phê duyệt giá đất để tính tiền thuê đất  cho Công ty cổ phần Lâm nghiệp Miền Đông tại phường Long Bình Tân, Tp Biên Hòa.",2016-12-30T00:00:00,Thường,16
630084,"V/v phê duyệt đơn giá thu tiền thuê đất để sản xuất kinh doan tại xã Thạnh Phú, huyện Vĩnh Cửu của Công ty Chan Shin Việt Nam TNHH.",2016-12-30T00:00:00,Thường,16
630085,"V/v phê duyệt giá đất để bồi thường khi Nhà nước thu hồi đất thuộc dự án xây dựng hạ tầng Khu dân cư phục vụ tái định cư tại xã Tân Hạnh, thành phố Biên Hòa.",2016-12-30T00:00:00,Thường,16
630086,V/v cho phép Công ty Cổ phần hóa sinh Vàm cỏ Đồng Nai hoạt động trong phạm vị bảo vệ công trình thủy lợi.,2016-12-30T00:00:00,Thường,16
630087,"V/v điều chỉnh giá đất để bồi thường khi nhà nước thu hồi đất thuộc dự án Cụm công nghiệp Hưng Thuận tại xã Hố Nai 3, huyện Trảng Bom.",2016-12-30T00:00:00,Thường,16
630088,"V/v điều chỉnh phương án  bồi thường, hỗ trợ tại Quyết định số 1171/QĐ-UBND ngày 26/4/2014 của UBND tỉnh ..",2016-12-30T00:00:00,Thường,16
630089,"V/v điều chỉnh phương án bồi thường, hỗ trợ tại Quyết định số 1606/QĐ-UBND ngày 03/6/2014 của UBND tỉnh ..",2016-12-30T00:00:00,Thường,16
630090,"V/v điều chỉnh phương án bồi thường, hỗ trợ tại Quyết định số 3541/QĐ-UBND ngày 06/11/2014 của UBND tỉnh ..",2016-12-30T00:00:00,Thường,16
629443,Xin gia hạn thời gian tham mưu xử lý dự án đầu tư điểm du lịch sinh thái tại xã Phú Hội..,2017-01-13T00:00:00,Thường,8
629444,Thống kê đơn thẩm quyền CT UBT Tháng 12/2016,2017-01-13T00:00:00,Thường,8
629445,"Đề xuất bộ trưởng BCĐ TW về  phòng chống thiên tai khen thưởng các tập thể,,,",2017-01-13T00:00:00,Thường,8
629446,Cử cán bộ tham gia hôi đồng thẩm định báo cáo đánh giá tác động môi trường,2017-01-13T00:00:00,Thường,8
629447,"Xin ý xác nhận xỉ than phát sinh từ lò hơi công nghiệp, lò dầu tải nhiệt..",2017-01-13T00:00:00,Thường,8
629448,Góp ý dự thảo đề cương đề án tổng thể phân loai chất thải rắn sinh hoạt..,2017-01-13T00:00:00,Thường,8
629449,Góp ý dự thảo thiết kế kỹ thuật dự toán kinh phí đánh giá khả năng chịu tải..,2017-01-13T00:00:00,Thường,8
629450,Cung cấp thông tin toa ÁN nhân dân tp BH,2017-01-13T00:00:00,Thường,8
629451,Tổng hợp các kiến nghị của địa phương tại hội nghị tổng kết ngành TNMT,2017-01-13T00:00:00,Thường,8
629452,"Tờ trình v.v điều chỉnh chiều sâu và chuyển đổi đối tượng nhiên cứu thuộc sở hữu dự án điều tra, đánh giá sơ bộ tài nguyên nước dưới đất",2017-01-13T00:00:00,Thường,17
629453,Thư ngỏ,2017-01-13T00:00:00,Thường,27
629454,Quyết định v/v phê duyệt điều chỉnh cục bộ quy hoạch phát triển hệ thống cửa hàng xăng dầu ..,2017-01-13T00:00:00,Thường,16
629455,Vv xét duyệt kế hoạch hồ sơ sử dụng đất 2017,2016-12-26T00:00:00,Thường,17
629456,"Báo cáo kết quả cuộc họp về việc xử lý kiến nghị của Cty Cp Ấn Tượng Việt đối với dự án Làng văn hóa tại xã Phước An và xã Long Thọ, huyện Nhơn Trạch",2017-01-09T00:00:00,Thường,5
629457,V/v lấy ý kiến hồ sơ đề nghị điều chỉnh giấy chứng nhận đầu tư Cp Chăn nuôi Velbred,2017-01-10T00:00:00,Thường,8
629663,Báo cáo dự án xin hủy xóa nợ trên địa bàn tp,2017-01-11T00:00:00,Thường,8
629664,Chuyển từ đất trồng lúa sang đất ở nông thôn..,2017-01-11T00:00:00,Thường,8
629665,Báo cáo và kiến nghị thi hành án đối với bản án hành chính sơ thẩm số 08/2013..(hs cuốn k scan),2017-01-11T00:00:00,Thường,8
629666,Các vướng mắc liên quan đến dự án KDC Long Tân Phú Hội,2017-01-11T00:00:00,Thường,8
629667,Báo cáo kết quả khám sức khỏe định kì đợt II-2016,2017-01-11T00:00:00,Thường,8
629668,Việc hiệp y tặng giải thưởng chất lượng quốc gia 2016,2017-01-11T00:00:00,Thường,8
629669,"Đề nghị kiểm tra, xác nhận hoàn thành hệ thống xử lý nước thải công suất 45m3/ngày đêm",2017-01-11T00:00:00,Thường,8
629670,"Kiểm tra công tác nghiệm thu và đưa vào sử dụng công trình sua73 chữa, cải tạo xây dựng nhà lv//",2017-01-11T00:00:00,Thường,8
629671,Quyết định xử phạt vi phạm hành chính về BVMT Ông Trần Văn Ngọc,2017-01-11T00:00:00,Thường,8
629672,Xử lý đất đai thuộc dự án mở rộng đền quốc tổ Hùng Vương,2017-01-11T00:00:00,Thường,8
629673,Báo cáo tình hình khai thác nước dưới đất,2017-01-11T00:00:00,Thường,8
629674,Báo cáo tình hình xả thải vào nguồn nước,2017-01-11T00:00:00,Thường,8
629675,Quyết định xử phạt vi phạm hành chính về BVMT Ông Nguyễn Ngọc Điền,2017-01-11T00:00:00,Thường,16
629676,Quyết định xử phạt vi phạm hành chính về BVMT Bà Nguyễn Thị Tuyết Nhung,2017-01-11T00:00:00,Thường,16
629677,Quyết định xử phạt vi phạm hành chính về BVMT Ông Phùng Bá Nam,2017-01-11T00:00:00,Thường,16
629678,Quyết định xử phạt vi phạm hành chính về BVMT Ông Vũ Mạnh Huân,2017-01-11T00:00:00,Thường,16
629679,Quyết định xử phạt vi phạm hành chính về BVMT Bà Trần Bảo Mỹ Tuyền,2017-01-11T00:00:00,Thường,16
629680,Quyết định xử phạt vi phạm hành chính về BVMT Bà Đỗ Thị Kim Lan,2017-01-11T00:00:00,Thường,16
629895,Lấy ý kiến thỏa thuận điều chỉnh cục bộ quy hoạch xây dựng nông thôn mới xã Hố Nai 3 tại vị trí dự án khu dân cư và nhà ở xã hội Hưng thuận của  công ty CP Đinh Thuận,2017-01-04T00:00:00,Thường,8
629896,V/v chuyển quyết định đình chỉ giải quyết vụ án dân sư do ông Nguyễn Đức Thành khởi kiện.,2017-01-03T00:00:00,Thường,8
629897,V/v hướng dẫn việc thực hiện công tác quản lý và tiếp đón các đoàn khách nước ngoài đến làm việc tại tỉnh.,2017-01-03T00:00:00,Thường,8
629898,Kế hoạch Hoạt động thông tin đối ngoại tỉnh Đồng Nai năm 2017.,2017-01-03T00:00:00,Thường,24
629899,V/v chấn chỉnh công tác bảo vệ bí mật Nhà nước trong thời gian tới.,2017-01-03T00:00:00,Thường,8
629900,"V/v triển khai Thông tư số 185/2016/TT-BTC ngày 14/11/2016, số 190/2016/TT-BTC  của Bộ Tài chính.",2017-01-05T00:00:00,Thường,8
629901,"V/v đơn tranh chấp quyền sử dụng đất của ông Nguyễn Văn Bé ngụ tại phường Bửu Long, Tp Biên Hòa.",2017-01-05T00:00:00,Thường,8
629902,"TB kết luận của Đồng chí Nguyễn Quốc Hùng - Phó Chủ tịch UBND tỉnh tại buổi làm việc nghe báo cáo khó khăn, vướng mắc trong công tác bồi thường, giải phóng mặt bằng triển khai các dự án của Công ty cổ phần Sonadezi Long Thành.",2017-01-05T00:00:00,Thường,8
629903,"V/v địa điểm đầu tư dự án kho chứa hàng và bãi đậu xe tại xã Tam Phước, thành phố Biên Hòa.",2017-01-05T00:00:00,Thường,8
629904,"V/v địa điểm đầu tư dự án kho chứa conteinet tại xã Long An, huyện Long Thành.",2017-01-05T00:00:00,Thường,8
629905,V/v bổ sung quy hoạch phát triển giao thông vận tải Hồ Chí Minh đến năm 2020 và tầm nhìn sau năm 2020.,2017-01-05T00:00:00,Thường,8
630091,"V/v điều chỉnh phương án bồi thường, hỗ trợ tại Quyết định số 3339/QĐ-UBND ngày 23/10/2014 của UBND tỉnh ..",2016-12-30T00:00:00,Thường,16
630092,"V/v điều chỉnh phương án bồi thường, hỗ trợ tại Quyết định số 1730/QĐ-UBND ngày 11/6/2014 của UBND tỉnh ..",2016-12-30T00:00:00,Thường,16
630093,"V/v điều chỉnh phương án bồi thường, hỗ trợ tại Quyết định số 1783/QĐ-UBND ngày 17/6/2014 của UBND tỉnh ..",2016-12-30T00:00:00,Thường,16
630094,"V/v điều chỉnh phương án bồi thường, hỗ trợ tại Quyết định số 3285/QĐ-UBND ngày 20/10/2014 của UBND tỉnh ..",2016-12-30T00:00:00,Thường,16
630095,"V/v điều chỉnh phương án bồi thường, hỗ trợ tại Quyết định số 3289/QĐ-UBND ngày 20/10/2014 của UBND tỉnh ..",2016-12-30T00:00:00,Thường,16
630096,"V/v điều chỉnh phương án bồi thường, hỗ trợ tại Quyết định số 3159/QĐ-UBND ngày 10/10/2014 của UBND tỉnh ..",2016-12-30T00:00:00,Thường,16
630097,"V/v phê duyệt phương án bồi thường, hỗ trợ cho hộ bà Trương Thị Chấn để thực hiện dự án nâng cấp, mở rộng đường Đồng Khởi tại xã Thạnh Phú, huyện Vĩnh Cửu.",2016-12-30T00:00:00,Thường,16
630098,V/v hủy Quyết định số 1424/QĐ.CT-UBT ngày 16/5/2003 của Chủ tịch UBND tỉnh Đồng Nai.,2016-12-30T00:00:00,Thường,16
630099,"điều chỉnh phương án bồi thường, hỗ trợ tại Quyết định số 1088/QĐ-UBND ngày 18/4/2014 của UBND tỉnh ..",2016-12-30T00:00:00,Thường,16
630100,"điều chỉnh phương án bồi thường, hỗ trợ tại Quyết định số 1452/QĐ-UBND ngày 22/5/2014 của UBND tỉnh ..",2016-12-30T00:00:00,Thường,16
630101,"điều chỉnh phương án bồi thường, hỗ trợ tại Quyết định số 1602/QĐ-UBND ngày 03/6/2014 của UBND tỉnh ..",2016-12-30T00:00:00,Thường,16
629458,Kết quả thực hiện công tác bảo vệ môi trường 2016,2016-12-28T00:00:00,Thường,5
629459,"V/v TTĐĐ đầu tư dự án xây dựng Khu Kios - Văn phòng thương mại theo quy hoạch tại xã Tam Phước, Tp.Biên Hoa, tỉnh Đồng Nai",2016-12-28T00:00:00,Thường,8
629460,Tờ trình đề nghị cấp giấy CNQSDĐ của Thư viện thị xã,2016-12-29T00:00:00,Thường,17
629461,"Thẩm định phương án bồi thường hỗ trợ dự án cải tạo, nâng cấp đường Lý Thái Tổ (tỉnh lộ 25A-DDT) đoạn qua xã phú Thạnh huyện nhơn trạch",2016-12-29T00:00:00,Thường,8
629462,"Đề xuất giải quyết hồ sơ cấp đổi, công nhận bổ sung diện tích đất của ông Nguyễn Văn Sinh phường Tân Tiến",2016-12-01T00:00:00,Thường,8
629463,"V/v tiếp thu, giải trình ý kiến thẩm định đối với hồ sơ Kế hoạch sử dụng đất năm 2017 của huyện Nhơn Trạch.",2016-12-26T00:00:00,Thường,5
629464,"V/v phối hợp thực hiện xác định, cắm mốc, lập hồ sơ, đo đạc ranh giới sử dụng đất của Trung tâm Lâm nghiệp Biên Hòa.",2016-12-28T00:00:00,Thường,8
629465,Vv thỏa thuận địa điểm cho công ty CP Giáo dục Đại Quốc tế lập thủ tục dự án xây dựng trường mầm non tư thục Á Châu phường Thống Nhất,2016-12-26T00:00:00,Thường,8
629466,Vv xử lý kiến nghị của công ty TNHH Re Xam A.B.M xã Tam Phước,2016-12-27T00:00:00,Thường,8
629467,V/v đề nghị phê duyệt kế hoạch sử dụng đất năm 2017 huyện ĐQ,2016-12-27T00:00:00,Thường,17
629468,"V/v tiếp thu, giải trình ý kiến nhân dân đối với hồ sơ lập kế hoạch sử dụng đất năm 2017 huyện ĐQ",2016-12-22T00:00:00,Thường,5
629469,"V/v đề nghị cấp giấy CNQSD đất cho trường MN Hoa Cúc tại xã Phú Tân, huyện ĐQ",2016-12-28T00:00:00,Thường,17
629681,"V/v xây dựng, triển khai kế hoạch CCHC năm 2017",2017-01-06T00:00:00,Thường,8
629682,đề nghị bổ sung hồ sơ để xác định diện tích đất ở tại dự án chợ và khu phố chợ thương mại tại xã Xuân Định Huyện Xuân Lộc,2017-01-06T00:00:00,Thường,8
629683,V/v xin ý kiến việc Tổng Cty công nghiệp thực phẩm đề nghị tiếp tục triển khai dự án mở rộng Khách sản Hòa Bình,2017-01-06T00:00:00,Thường,8
629684,"V/v phát hành cuốn tài liệu tuyên truyền ""Ứng phó với biến đổi khí hậu""",2016-12-30T00:00:00,Thường,8
629685,V/v xin ý kiến việc điều chỉnh giấy chứng nhận đầu tư của Cty TNHH Chang Hae Việt Nam,2016-12-30T00:00:00,Thường,8
629686,Lấy ý kiến cấp giấy phép quy hoạch dự án Trang trại chăn nuôi heo quy mô 2.400 con tại xã Xuân Hưng huyện Xuân Lộc của công ty TNHH Mai Phúc Xuân Lộc,2017-01-09T00:00:00,Thường,8
629687,"V/v xây dựng hướng dẫn thực hiện, đánh giá Bộ tiêu chí xã nông thôn mới giai đoạn 2016 - 2020",2017-01-05T00:00:00,Thường,8
629688,lấy sy kiến thẩm định chấp thuận chủ trương đầu tư dự án khu dân cư theo quy hoạch tại xã Long phước huyện Long Thành,2017-01-09T00:00:00,Thường,8
629689,"V/v đề xuất xử lý chủ trương đầu tư dự án khu dân cư với diện tích khoảng 3,8 ha do Công ty TNHH Đông Á Phát làm chủ đầu tư tại phường Thống Nhất, Tp Biên Hòa.",2017-01-09T00:00:00,Thường,8
629690,V/v điều chỉnh nguồn kinh phí sự nghiệp đất đai của Văn phòng Đăng ký đất đai.,2017-01-09T00:00:00,Thường,8
629691,V/v điều chỉnh quy hoạch khu đất bố trí trụ sở mới Ngân hàng nhà nước chi nhánh Đồng Nai.,2017-01-09T00:00:00,Thường,8
629692,"V/v xử lý kiến nghị về công trình nạp LPG của DNTN Văn Bồng tại xã Cẩm Đường, huyện Long Thành.",2017-01-09T00:00:00,Thường,8
629906,"V/v xử lý kiến nghị của UBND thành phố Biên Hòa xin chủ trương lập đề xuất dự án đường ven sông Cái và đường dọc sông Đồng Nai, Tp Biên Hòa.",2017-01-05T00:00:00,Thường,8
629907,"V/v khai thác cát trên sông Soài Rạp gây mất an inh trật tự, gây sát lỡ nghiêm trọng cho dự án Palm Mrian - Khu dân cư đô thị phường Long Trường và Trường Thịnh, Quận 9, Tp HCM.",2017-01-05T00:00:00,Thường,8
629908,"V/v chuẩn bị nội dung và tham dự lớp Ban chỉ đạo dự án quản lý ô nhiễm các KCN thuộc lực lực sông Đồng Nai, sông Nhuệ - Đáy.",2017-01-04T00:00:00,Thường,8
